Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF LUT,Enthalpy value of water,Enthalpy value of air,Enthalpy Temperature,H/D
17489,39,0.00384,0.8,12750,3960,0.132,285,280.53,2097,2388.99169811764,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17490,39,0.00384,0.8,12750,3960,0.151,232,290.66,1951,2145.55801929166,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17491,39,0.00384,0.8,12750,4008,0.185,160,303.77,1816,1876.35229047446,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17492,39,0.00384,0.8,12750,4008,0.194,120,310.68,1671,1801.77970897999,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17493,39,0.00384,0.8,12750,4008,0.212,66,319.5,1505,1685.88368611345,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17494,39,0.00384,1.55,12750,3960,0.226,290,279.56,1360,1593.06700931767,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17495,39,0.00384,1.55,12750,3960,0.238,275,282.47,1355,1526.54240190056,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17496,39,0.00384,1.55,12750,3984,0.224,275,282.47,1322,1611.67085157171,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17497,39,0.00384,1.55,12750,4008,0.233,221,292.71,1226,1570.06699117391,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17498,39,0.00384,1.55,12750,4008,0.25,210,294.75,1248,1476.31061907999,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17499,39,0.00384,1.55,12750,4008,0.248,171,301.82,1146,1487.3407805028,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17500,39,0.00384,1.55,12750,3984,0.251,160,303.77,1119,1464.30975864958,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17501,39,0.00384,1.55,12750,3984,0.268,120,310.68,1065,1401.5323276846,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17502,39,0.00384,1.55,12750,3960,0.269,108,312.69,1033,1388.47918865357,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17503,39,0.00384,1.55,12750,4008,0.288,66,319.5,991,1338.15658863566,1521.4545553469486,2668.7526570881723,602.4983788519311,403.6458333333333
17504,39,0.00384,0.8,12750,5015,0.031,489,238.67,3166,4275.70778676797,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17505,39,0.00384,0.8,12750,5015,0.054,431,250.97,2979,3853.9611371848,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17506,39,0.00384,0.8,12750,5015,0.072,362,265.21,2699,3505.83581235883,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17507,39,0.00384,0.8,12750,5015,0.099,301,277.4,2522,2983.64782511987,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17508,39,0.00384,0.8,12750,4991,0.113,254,286.5,2325,2807.0752623154,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17509,39,0.00384,0.8,12750,4967,0.153,177,300.75,2138,2368.11744036376,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17510,39,0.00384,0.8,12750,4943,0.184,120,310.68,1993,2153.53191932949,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17511,39,0.00384,0.8,12750,5015,0.195,60,320.44,1723,2101.63003538523,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17512,39,0.00384,0.8,12750,7487,0.017,411,255.14,3903,5223.69383476657,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17513,39,0.00384,0.8,12750,7487,0.038,362,265.21,3674,4890.4786528112,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17514,39,0.00384,0.8,12750,7487,0.055,306,276.42,3323,4594.77954701021,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17515,39,0.00384,0.8,12750,7487,0.077,237,289.72,2979,4131.50165325935,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17516,39,0.00384,0.8,12750,7463,0.098,183,299.67,2699,3687.4417148101,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17517,39,0.00384,0.8,12750,7535,0.117,120,310.68,2346,3563.53987886961,1521.4545553469486,2668.7526570881723,602.4983788519311,208.33333333333334
17518,39,0.00607,0.79,12750,1008,0.341,290,279.56,1325,1283.62246196617,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17519,39,0.00607,0.79,12750,1008,0.365,221,292.71,1245,1168.54797305032,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17520,39,0.00607,0.79,12750,1008,0.376,160,303.77,1153,1116.70848231725,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17521,39,0.00607,0.79,12750,1008,0.394,96,314.67,1067,1031.88022475404,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17522,39,0.00607,0.79,12750,1008,0.411,41,323.36,994,971.404615028687,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17523,39,0.00607,0.79,12750,1604,0.142,540,227.65,2160,2104.00334505546,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17524,39,0.00607,0.79,12750,1604,0.153,484,239.74,2027,2018.33069350065,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17525,39,0.00607,0.79,12750,1604,0.167,436,249.92,1934,1903.85460017456,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17526,39,0.00607,0.79,12750,1604,0.178,397,258.04,1855,1813.90909827549,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17527,39,0.00607,0.79,12750,1604,0.197,347,268.25,1769,1658.54868590437,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17528,39,0.00607,0.79,12750,1604,0.206,285,280.53,1616,1595.98592416074,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17529,39,0.00607,0.79,12750,1604,0.231,232,290.66,1544,1437.51854784153,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17530,39,0.00607,0.79,12750,1604,0.24,183,299.67,1424,1380.47029236661,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17531,39,0.00607,0.79,12750,1604,0.262,120,310.68,1305,1231.8715526998,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17532,39,0.00607,0.79,12750,1604,0.289,66,319.5,1232,1040.14502713678,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17533,39,0.00607,0.79,12750,2209,-0.02,785,172.5,3206,3642.08004229532,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17534,39,0.00607,0.79,12750,2209,0.003,754,179.64,3186,3417.77845152661,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17535,39,0.00607,0.79,12750,2209,0.01,714,188.79,3054,3329.99109539778,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17536,39,0.00607,0.79,12750,2209,0.019,665,199.9,2895,3217.12163751785,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17537,39,0.00607,0.79,12750,2199,0.043,624,209.1,2829,2916.52766279623,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17538,39,0.00607,0.79,12750,2199,0.051,578,219.31,2676,2818.45370922464,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17539,39,0.00607,0.79,12750,2199,0.065,526,230.69,2531,2670.43612183979,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17540,39,0.00607,0.79,12750,2209,0.074,484,239.74,2411,2574.18307075617,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17541,39,0.00607,0.79,12750,2199,0.093,431,250.97,2272,2374.4009470701,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17542,39,0.00607,0.79,12750,2209,0.101,387,260.1,2140,2288.86328007796,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17543,39,0.00607,0.79,12750,2209,0.115,342,269.25,2020,2149.23705314856,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17544,39,0.00607,0.79,12750,2209,0.133,290,279.56,1895,1969.71761852504,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17545,39,0.00607,0.79,12750,2199,0.143,232,290.66,1689,1872.98656504002,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17546,39,0.00607,0.79,12750,2209,0.164,177,300.75,1570,1675.39528282366,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17547,39,0.00607,0.79,12750,2199,0.185,120,310.68,1418,1492.02289880537,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17548,39,0.00607,0.79,12750,2199,0.214,60,320.44,1298,1283.6181453991,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17549,39,0.00607,0.79,12750,2708,-0.047,763,177.57,3657,3978.9338232646,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17550,39,0.00607,0.79,12750,2708,-0.023,714,188.79,3551,3744.33593425746,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17551,39,0.00607,0.79,12750,2708,-0.018,665,199.9,3326,3695.46137404764,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17552,39,0.00607,0.79,12750,2708,-0.003,624,209.1,3206,3548.83769341818,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17553,39,0.00607,0.79,12750,2708,0.024,568,221.51,3087,3183.73767519654,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17554,39,0.00607,0.79,12750,2718,0.042,526,230.69,2994,2932.55163224296,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17555,39,0.00607,0.79,12750,2708,0.044,493,237.81,2829,2903.92494011675,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17556,39,0.00607,0.79,12750,2708,0.056,436,249.92,2603,2748.58748820875,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17557,39,0.00607,0.79,12750,2708,0.071,387,260.1,2444,2570.10340974858,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17558,39,0.00607,0.79,12750,2708,0.082,337,270.26,2252,2439.21508554446,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17559,39,0.00607,0.79,12750,2708,0.094,296,278.38,2113,2296.42782277632,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17560,39,0.00607,0.79,12750,2708,0.111,232,290.66,1895,2104.21917340877,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17561,39,0.00607,0.79,12750,2708,0.131,171,301.82,1696,1884.55550434788,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17562,39,0.00607,0.79,12750,2708,0.154,120,310.68,1563,1638.89636631309,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17563,39,0.00607,0.79,12750,2708,0.18,60,320.44,1398,1398.53512553797,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17564,39,0.00607,0.79,12750,3208,-0.06,669,199,3670,4338.41624273813,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17565,39,0.00607,0.79,12750,3217,-0.04,624,209.1,3551,3997.6821664625,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17566,39,0.00607,0.79,12750,3198,-0.024,578,219.31,3365,3830.67788331214,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17567,39,0.00607,0.79,12750,3198,-0.004,531,229.6,3226,3627.61830275909,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17568,39,0.00607,0.79,12750,3208,0.004,484,239.74,3008,3531.46470492146,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17569,39,0.00607,0.79,12750,3198,0.021,431,250.97,2802,3286.53219666295,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17570,39,0.00607,0.79,12750,3189,0.032,382,261.13,2577,3127.55785331811,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17571,39,0.00607,0.79,12750,3169,0.058,337,270.26,2471,2757.38892253547,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17572,39,0.00607,0.79,12750,3189,0.058,280,281.5,2146,2760.42245892252,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17573,39,0.00607,0.79,12750,3179,0.082,232,290.66,2020,2431.12147637471,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17574,39,0.00607,0.79,12750,3198,0.096,177,300.75,1795,2240.21808341444,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17575,39,0.00607,0.79,12750,3189,0.118,114,311.69,1550,1984.51452342162,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17576,39,0.00607,0.79,12750,3169,0.149,60,320.44,1418,1639.34573701699,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17577,39,0.00607,0.79,12750,4053,-0.039,531,229.6,3776,4201.6962019871,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17578,39,0.00607,0.79,12750,4053,-0.015,484,239.74,3630,3880.1686219904,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17579,39,0.00607,0.79,12750,4053,0.001,441,248.87,3445,3665.43844467905,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17580,39,0.00607,0.79,12750,4053,0.014,387,260.1,3153,3486.35772710455,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17581,39,0.00607,0.79,12750,4034,0.03,337,270.26,2895,3264.07918274109,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17582,39,0.00607,0.79,12750,4053,0.043,285,280.53,2630,3086.86997251527,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17583,39,0.00607,0.79,12750,4053,0.064,227,291.59,2372,2780.36440179556,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17584,39,0.00607,0.79,12750,4053,0.079,171,301.82,2073,2555.28137462512,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17585,39,0.00607,0.79,12750,4053,0.102,120,310.68,1881,2219.84165969783,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17586,39,0.00607,0.79,12750,4053,0.127,60,320.44,1623,1965.79819858955,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17587,39,0.00607,0.79,12750,4946,-0.025,441,248.87,3922,4283.89547504315,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17588,39,0.00607,0.79,12750,5023,-0.012,387,260.1,3617,4069.73251301265,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17589,39,0.00607,0.79,12750,5013,0.01,347,268.25,3471,3702.67545971722,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17590,39,0.00607,0.79,12750,4965,0.036,285,280.53,3147,3315.21190449849,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17591,39,0.00607,0.79,12750,4994,0.06,232,290.66,2928,2965.03246770802,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17592,39,0.00607,0.79,12750,4936,0.066,177,300.75,2444,2861.5702330137,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17593,39,0.00607,0.79,12750,4936,0.091,114,311.69,2107,2477.6976942265,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17594,39,0.00607,0.79,12750,4936,0.121,54,321.37,1842,2152.58277147238,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17595,39,0.00607,0.79,12750,7672,-0.049,382,261.13,4703,5100.31604561214,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17596,39,0.00607,0.79,12750,7539,0.017,285,280.53,4472,4171.07954948299,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17597,39,0.00607,0.79,12750,7539,-0.011,332,271.26,4670,4534.46754373275,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17598,39,0.00607,0.79,12750,7501,0.038,221,292.71,3875,3891.32266572974,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17599,39,0.00607,0.79,12750,7395,0.057,177,300.75,3511,3611.95103558712,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17600,39,0.00607,0.79,12750,7491,0.082,120,310.68,3133,3202.64625946653,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17601,39,0.00607,0.79,12750,7549,0.112,60,320.44,2762,2867.1294433041,1521.4545553469486,2668.7526570881723,602.4983788519311,130.14827018121912
17602,39,0.008,0.78,12750,1000,0.197,436,249.92,1720,1827.125,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17603,39,0.008,0.78,12750,1000,0.201,402,257.01,1643,1804.57,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17604,39,0.008,0.78,12750,1000,0.22,321,273.45,1496,1696.65,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17605,39,0.008,0.78,12750,1000,0.239,254,286.5,1380,1588.73,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17606,39,0.008,0.78,12750,1005,0.272,177,300.75,1288,1423.3826,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17607,39,0.008,0.78,12750,994,0.298,120,310.68,1202,1319.14104,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17608,39,0.008,0.78,12750,994,0.298,120,310.68,1202,1319.14104,1521.4545553469486,2668.7526570881723,602.4983788519311,97.5
17609,39,0.008,0.79,12750,1000,-0.049,1203,73.63,2815,3397.5,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17610,39,0.008,0.79,12750,995,-0.003,1165,82.74,2836,2991.6991,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17611,39,0.008,0.79,12750,995,-0.013,1123,92.8,2706,3080.5461,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17612,39,0.008,0.79,12750,995,0.009,1060,107.84,2613,2913.5875,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17613,39,0.008,0.79,12750,989,0.009,1026,115.94,2515,2923.8145,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17614,39,0.008,0.79,12750,989,0.027,975,128.03,2443,2820.8455,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17615,39,0.008,0.79,12750,995,0.052,933,137.95,2422,2668.291,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17616,39,0.008,0.79,12750,995,0.078,890,148.06,2391,2526.864,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17617,39,0.008,0.79,12750,989,0.079,851,157.18,2287,2531.0239,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17618,39,0.008,0.79,12750,989,0.086,803,168.34,2189,2492.8256,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
17619,39,0.008,0.79,12750,989,0.109,754,179.64,2137,2360.9098,1521.4545553469486,2668.7526570881723,602.4983788519311,98.75
